"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_Function","contrast"
"pdam_00002495",2722.60910577772,0.26901219962882,0.0901346991631696,2.98455758022591,0.00283988745788478,0.0420545584620887,"usp10: Ubiquitin carboxyl-terminal hydrolase 10 (Xenopus tropicalis)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002532",269.911517409365,0.57761594927836,0.171501224728674,3.36799897605505,0.000757158773235484,0.0164091288451924,"MED10: Mediator of RNA polymerase II transcription subunit 10 (Pongo abelii)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002554",316.193693130608,-0.638088424762922,0.170921156575697,-3.73323254737237,0.000189037910563953,0.00595542405886709,"KLHL4: Kelch-like protein 4 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002642",226.627616008499,-0.561222637629144,0.188549388185748,-2.97652855323115,0.00291531933545281,0.0427065495828136,"PARP14: Poly [ADP-ribose] polymerase 14 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002668",19.4457043537844,2.14756158747757,0.629409872204871,3.41202399631023,0.000644824365629025,0.0146558340149026,"Gp2: Pancreatic secretory granule membrane major glycoprotein GP2 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002721",733.98827888991,-0.49505708425624,0.129165528871894,-3.8327337686763,0.000126727078830858,0.00430845666550161,"LIN54: Protein lin-54 homolog (Pongo abelii)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002728",1191.18432144122,0.559976704693616,0.174707240217687,3.20522895328138,0.00134955085179495,0.0244703559449354,"snrpe: Small nuclear ribonucleoprotein E (Danio rerio)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002751",414.995705219321,0.524052420506725,0.16593982627434,3.15808707452986,0.00158808115170804,0.0276288873291296,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002764",89.6171854989752,0.965276205323463,0.283256355196364,3.40778304745995,0.000654929441973147,0.0148648032872876,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002860",271.685033147042,0.783178371701589,0.204294232710984,3.83358042617656,0.000126291483394914,0.00430845666550161,"drc7: Dynein regulatory complex subunit 7 (Xenopus tropicalis)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00002942",555.542202333194,-0.581290367842409,0.18268987454985,-3.18184228477202,0.00146341485743306,0.0260999639983061,"DDX21: Nucleolar RNA helicase 2 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003095",1066.54678540774,0.614646830821258,0.16586977540479,3.70559874046534,0.000210891949944872,0.00644609565072588,"TNNI3K: Serine/threonine-protein kinase TNNI3K (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003096",230.289120275725,0.517213812287239,0.168472244716977,3.07002386746924,0.00214041665289368,0.0342781740515917,"Lrrc34: Leucine-rich repeat-containing protein 34 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003331",20.4277972363505,2.15359553796732,0.688869908863179,3.12627320522873,0.00177036998065174,0.029722909171045,"mthl1: Probable G-protein coupled receptor Mth-like 1 (Drosophila melanogaster)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003343",473.823514169365,0.697416397345869,0.187054736734724,3.72840810941305,0.000192693146112432,0.00602406025174095,"Anp32b: Acidic leucine-rich nuclear phosphoprotein 32 family member B (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003431",567.910247857995,0.886117504368702,0.205665854283236,4.30853000590156,1.64343183163574e-05,0.00085977078437508,"Sdhd: Succinate dehydrogenase [ubiquinone] cytochrome b small subunit%2C mitochondrial (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003485",622.142967334694,1.38605416320196,0.221370744313809,6.2612345976356,3.81941421756181e-10,9.30283889796884e-08,"efhc2: EF-hand domain-containing family member C2 (Danio rerio)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003506",197.361717970409,0.727892972088471,0.200631724265322,3.62800536532239,0.000285619326944044,0.00803624447655146,"Shaw: Potassium voltage-gated channel protein Shaw (Drosophila melanogaster)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003566",340.687425176456,0.572053646483143,0.16147739767515,3.54262364095045,0.000396167659486206,0.0101174648437487,"Ide: Insulin-degrading enzyme (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003609",736.471844941351,0.552967522349435,0.185496965028178,2.98100576613443,0.00287303383115491,0.042200755257081,"Mcat: Malonyl-CoA-acyl carrier protein transacylase%2C mitochondrial (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003619",257.328804432672,0.561377382420771,0.191536946686043,2.93090911249071,0.00337971646364219,0.0470593796673865,"Tsnaxip1: Translin-associated factor X-interacting protein 1 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003701",135.31971021288,-0.628842874564824,0.179220361863322,-3.50876913776345,0.000450185491361792,0.0112332982164114,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003728",864.013969003909,0.586946295770561,0.140396887259548,4.18062185869896,2.90712965851159e-05,0.00135371397463625,"Tango2: Transport and Golgi organization 2 homolog (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003814",266.69823289454,0.560609159608412,0.143265602620983,3.91307577919826,9.11279218172272e-05,0.00340301271426849,"UPF0764 protein C16orf89 homolog (Danio rerio)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003971",254.460851617996,-0.562549966345958,0.183603608025944,-3.06393742690758,0.00218444594732349,0.0347107822924753,"Mrps9: 28S ribosomal protein S9%2C mitochondrial (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00003996",28.2095230142478,1.41022311367078,0.441545118992287,3.19383694443108,0.00140395391493299,0.025288216266878,"GPR83: Probable G-protein coupled receptor 83 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004029",52.9377587856371,1.08075112434495,0.306973278964942,3.52066840471928,0.000430460554160866,0.0108077748021748,"Gabbr1: Gamma-aminobutyric acid type B receptor subunit 1 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004113",184.936372316011,-1.89664996218551,0.53072741199907,-3.57368004611156,0.000351999009336296,0.00934027940383579,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004117",80.0988298752413,0.953135879742736,0.309398589539954,3.08060835429133,0.00206578175213655,0.0333860556163992,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004610",87.1880539107315,1.05773623137387,0.338898466818231,3.12110066859993,0.00180176429677014,0.0300951807154472,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004684",248.279309431243,-0.5694179562434,0.190670680904251,-2.98639493782133,0.00282287817507236,0.0419523025060469,"CTDP1: RNA polymerase II subunit A C-terminal domain phosphatase (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004733",72.4571873952058,1.2785974562042,0.430809193785982,2.96789733052769,0.00299844467081307,0.0433790944884739,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00004800",322.373505847512,-0.453255092168489,0.13820850251987,-3.27950222963545,0.00103990388464682,0.0204214097395324,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005027",402.065617210982,-1.06109075064297,0.285835202784849,-3.71224656831952,0.000205427715929219,0.00632523565329985,"Proser1: Proline and serine-rich protein 1 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005047",1326.70291743589,0.590978535300639,0.170763964309922,3.46079184615358,0.000538589085033811,0.0127936466938381,"AGRN: Agrin (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005126",45.5206963390131,1.3556946947298,0.378783494540148,3.57907541978734,0.000344811956123711,0.00919442207840335,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005191",195.123878118778,0.773737675560052,0.237083711132566,3.26356320248174,0.00110020641810219,0.0213233593076124,"ZMYND12: Zinc finger MYND domain-containing protein 12 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005235",39.7655787960044,-1.82161862243629,0.547226341530809,-3.32882115532031,0.000872143888170919,0.0181305937720525,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005427",195.648914157232,0.699495324737149,0.191950353997165,3.64414709413602,0.000268279964633181,0.00768278531119819,"FBXW10: F-box/WD repeat-containing protein 10 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005439",130.48620662051,1.34191974759956,0.315064174252167,4.25919497443567,2.05164456819461e-05,0.00101765312183489,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005487",637.948867229364,0.297747120685083,0.100270462257835,2.96943999240231,0.00298343075781215,0.0432385493221461,"PGM2: Phosphoglucomutase-2 (Pongo abelii)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005513",1602.91059652635,0.898419298737861,0.216636934352764,4.14711970247375,3.36684058718753e-05,0.00150685151656211,"Ccni: Cyclin-I (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005768",25.2555278303696,2.2322058010515,0.565111617305016,3.95002638894022,7.81425773174055e-05,0.00301447304592617,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00005965",336.544853346443,0.706347958467468,0.210817741211058,3.35051478310032,0.000806615038114171,0.0171395192799286,"Ttll10: Protein polyglycylase TTLL10 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006024",657.246685040922,-0.434308483786392,0.134100780242539,-3.23867231048833,0.00120087457861284,0.0225881419534281,"Sh2d4a: SH2 domain-containing protein 4A (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006154",1387.32349465248,-0.30748300653981,0.091463909322095,-3.36179602226483,0.000774373039632644,0.0166495304792689,"Celsr3: Cadherin EGF LAG seven-pass G-type receptor 3 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006214",362.067736962127,0.590382205205282,0.163044454409499,3.62098917956751,0.000293478790169465,0.00822900408380669,"morn5: MORN repeat-containing protein 5 (Xenopus tropicalis)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006235",277.681343675125,0.795634492740038,0.179876860242638,4.4232175926731,9.72417158861373e-06,0.000554855790750306,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006251",685.246909849686,-0.528347474259239,0.168301345053081,-3.13929442508378,0.00169355195647628,0.0288788655984706,"SCPEP1: Retinoid-inducible serine carboxypeptidase (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006276",27.1457921050944,-1.49447983690019,0.501582730412256,-2.97952809434221,0.00288692755048785,0.0423667002665568,"guaD: Guanine deaminase (Bacillus subtilis (strain 168))","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006420",814.651974304255,0.65968352452265,0.224104919661875,2.94363696039322,0.00324380260309937,0.045871416533777,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006425",158.427106713097,-0.582814813147447,0.186258613477911,-3.12906234114411,0.00175365098121776,0.0295333646671751,"ZC3H10: Zinc finger CCCH domain-containing protein 10 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006463",232.708813201834,-0.745221817768732,0.178271306563235,-4.18026788570371,2.91165883385822e-05,0.00135371397463625,"wdr45: WD repeat domain phosphoinositide-interacting protein 4 (Xenopus laevis)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006567",89.9152318342974,-1.01932618517248,0.342561922464146,-2.97559687264766,0.00292418977482942,0.042750483340761,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006624",37.0239345579518,1.35716017077511,0.416922912341801,3.25518250640656,0.0011331951934316,0.0217146767384681,"Htr4: 5-hydroxytryptamine receptor 4 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006795",118.189143605752,0.812667038473882,0.225471014430504,3.60430825455112,0.000312985414489035,0.00859671646393204,"Akap14: A-kinase anchor protein 14 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006804",688.527245454423,-0.367253570259092,0.122308635415533,-3.00267899328106,0.00267614547432894,0.0402878394793119,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00006961",105.655696112799,-1.03187084739876,0.239268751730322,-4.312601791653,1.61344558784041e-05,0.00084934898541831,"Fmo5: Dimethylaniline monooxygenase [N-oxide-forming] 5 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007008",257.944633924071,-0.684023232590925,0.19000957872732,-3.59994078810393,0.000318289651785849,0.00865694804582212,"Zmat2: Zinc finger matrin-type protein 2 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007061",549.955640253908,0.69655417688179,0.231372927514726,3.010525839664,0.00260795756794934,0.0395532151964362,"Atp6v1f: V-type proton ATPase subunit F (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007159",76.7078924500474,0.818529069309787,0.269746170290631,3.03444185482924,0.00240981202613881,0.0374530690043421,"Chrac1: Chromatin accessibility complex protein 1 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007197",342.92494928924,0.476651613012206,0.154744997184641,3.08023924316898,0.00206834378504685,0.0333860556163992,"Gsg2: Serine/threonine-protein kinase haspin (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007348",61.3085226833474,-2.03520526279336,0.401404556018863,-5.07020967319991,3.97377672010299e-07,3.95415013996101e-05,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007460",245.510176360964,0.914565867504983,0.240922733787937,3.79609617210302,0.000146992494105067,0.00488547965641668,"C5orf49: Uncharacterized protein C5orf49 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007511",74.9251963510798,-1.42339679258379,0.388361723703717,-3.66513151453026,0.000247211514297086,0.00727695362210258,"OPN4: Melanopsin (Phodopus sungorus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007521",141.345653242746,0.580425508964151,0.190727015925619,3.04322649912642,0.0023405609242346,0.0365158830999851,"Efcab10: EF-hand calcium-binding domain-containing protein 10 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007552",850.422976809357,0.445370202621427,0.125651201558614,3.54449616953061,0.000393364220387193,0.0100976601463528,"COPE: Coatomer subunit epsilon (Bos taurus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007826",364.435876861662,0.503563270513537,0.147562237107466,3.41254836186039,0.000643585062360809,0.0146558340149026,"egt-2: Hercynylcysteine sulfoxide lyase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007932",729.339290024541,-0.349465215838653,0.0986295038617522,-3.54321173843168,0.000395285190245568,0.0101107508144474,"MFAP1: Microfibrillar-associated protein 1 (Bos taurus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00007997",328.465600770083,0.771185070517245,0.162413734626916,4.74827496756202,2.05158988831691e-06,0.000152525406450658,"NME7: Nucleoside diphosphate kinase 7 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00008041",484.474749950145,0.761437314362986,0.248297059765458,3.06663846556315,0.00216480517221029,0.0345331921850437,"Rcan3: Calcipressin-3 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00008126",298.5084780583,0.666060444794711,0.205103935866194,3.24742888029821,0.00116452763911786,0.0221490985346904,"Kif12: Kinesin-like protein KIF12 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00008334",25.7362017162162,1.45324290886376,0.398600307310705,3.64586499862121,0.000266493861683223,0.00765653755071922,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00008722",593.416403668364,0.556366426942781,0.170662977071185,3.26003001055535,0.00111400425840098,0.0214886944359876,"TUSC2: Tumor suppressor candidate 2 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00008884",197.223797606491,-0.756317165464057,0.210824423396744,-3.58742669980303,0.000333957571884743,0.00895555945710166,"PDX2: Probable pyridoxal 5'-phosphate synthase subunit PDX2 (Arabidopsis thaliana)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009027",309.97600477039,0.615911375019399,0.1563733552039,3.93872328323642,8.1916339867046e-05,0.00311852096321145,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009111",39.1335803792326,-3.51508858235229,0.980761418217753,-3.58404043741844,0.000338319672574117,0.00903606994555976,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009202",1065.60555341421,-0.548521167534876,0.188313393312013,-2.9128101718503,0.00358192273491548,0.049186388781294,"poxA: Peroxinectin A (Dictyostelium discoideum)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009314",23.656824676946,1.35982120779858,0.449228273608574,3.0270160799884,0.00246980819636814,0.0381336199463994,"Adora1: Adenosine receptor A1 (Rattus norvegicus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009328",159.226544527017,-0.576175382761206,0.181395637788941,-3.176346409342,0.00149142741355519,0.0264837910356987,"Dhx40: Probable ATP-dependent RNA helicase DHX40 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009337",262.90405742515,0.926024430345638,0.278773919340774,3.32177569743769,0.000894465671956553,0.018383860580175,"Ccdc96: Coiled-coil domain-containing protein 96 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009441",4123.25042861616,0.337553809234434,0.110846178164817,3.04524535552796,0.00232490561115987,0.0363063489650889,"ftt-2: 14-3-3-like protein 2 (Caenorhabditis elegans)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009473",42.627850174787,1.52685005820847,0.41667153631992,3.664397313274,0.000247921679968584,0.00727695362210258,"RYa-R: RYamide receptor (Drosophila melanogaster)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009504",21.380928204532,2.54834178465102,0.708861319441228,3.59497932072212,0.000324417344539896,0.00880892952669976,"Ctrc: Chymotrypsin-C (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009518",275.711155786998,-0.451895428638561,0.15507605026777,-2.91402462119891,0.00356801764872262,0.0490534793677376,"bap1: Ubiquitin carboxyl-terminal hydrolase BAP1 (Xenopus laevis)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009608",15.0671144162731,1.61879029975831,0.543748195815163,2.97709548687605,0.00290993364177098,0.0426659542677993,"SHL2: Probable RNA-dependent RNA polymerase SHL2 (Oryza sativa subsp. japonica)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009617",37.4399973361198,-1.20814484061685,0.371518217401692,-3.25191278389071,0.00114631190593176,0.0218794640912596,"PARPBP: PCNA-interacting partner (Bos taurus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009836",1096.32278046497,-0.461462679411606,0.116993621684793,-3.94434049280814,8.00198945513655e-05,0.00306536304972708,"litaf: Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (Danio rerio)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009952",50.6374747744032,-1.04450414306265,0.35481112956909,-2.94383139652688,0.00324176550366499,0.045871416533777,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00009953",90.8229133772128,-1.2006864763317,0.287391304911912,-4.1778803179161,2.94238402985453e-05,0.00136024829980725,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010140",89.3631845157283,-0.660265631476926,0.215296909418912,-3.0667678103647,0.00216386870773951,0.0345331921850437,"Gart: Trifunctional purine biosynthetic protein adenosine-3 (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010173",2078.49440427437,0.557771348323208,0.189326669979135,2.94607911492173,0.00321830072615522,0.0456294088185291,"foxo3: Forkhead box protein O3 (Xenopus laevis)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010198",214.234268843101,0.66852749025719,0.213457462458228,3.13190029787792,0.0017367884416699,0.0293402179913158,"SMIM15: Small integral membrane protein 15 (Gallus gallus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010219",363.377887509847,1.40685687305329,0.235969474348866,5.96202910115968,2.49124764988125e-09,4.89815306004965e-07,"TEKT2: Tektin-2 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010257",397.487537489754,-0.513057893682058,0.150881213434248,-3.40040938168648,0.000672850337273615,0.0151660837761991,"ACOT13: Acyl-coenzyme A thioesterase 13 (Pongo abelii)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010510",72.0306936142564,1.01292194670444,0.299132578741762,3.38619735424703,0.000708683978394744,0.0155443734454621,"unknown function","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010525",500.629695001955,0.537850522716467,0.164835460097852,3.26295399301328,0.00110257417398584,0.0213292270754328,"LSM7: U6 snRNA-associated Sm-like protein LSm7 (Homo sapiens)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010723",456.709202776647,0.771082756968886,0.191890088834782,4.01835634998736,5.86055203180087e-05,0.00234983657510954,"CCDC151: Coiled-coil domain-containing protein 151 (Bos taurus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00010773",381.546056825806,0.609800284701267,0.192422453854458,3.16907030591398,0.00152927397918081,0.0269188306224222,"Lca5: Lebercilin (Mus musculus)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00011018",532.749593856264,-0.43192449554761,0.13612237857773,-3.17306015410954,0.00150841267913035,0.0266861987142056,"otud5a: OTU domain-containing protein 5-A (Danio rerio)","Wounded 1h vs 0h (injury-filtered)"
"pdam_00011051",116.900459369387,1.00032872062977,0.324625479329044,3.08148554049826,0.0020597048012816,0.0333786719484751,"F5: Coagulation factor V (Bos taurus)","Wounded 1h vs 0h (injury-filtered)"
